NumeroProveedor,Platillo,Description,tokens,CategoryId,SubcategoryId
2,Pizza Pepperoni ,Pizza Pepperoni ,"['pizza', 'pepperoni', 'pizza', 'pepperoni']",21,8
2,Pizza Regia ,Pizza Regia ,"['pizza', 'regia', 'pizza', 'regia']",21,8
2,Chilaquiles Verdes ,"Salsa verde, acompañados de frijoles refritos, crema, queso fresco , cebolla morada, cilantro y aguacate ","['chilaquiles', 'verdes', 'salsa', 'verde', 'acompañados', 'frijoles', 'refritos', 'crema', 'queso', 'fresco', 'cebolla', 'morada', 'cilantro', 'aguacate']",21,8
2,Huevos al Gusto,"Estrellados, revueltos con jamón, tocino a la mexicana , con chorizo etc.","['huevos', 'gusto', 'estrellados', 'revueltos', 'jamón', 'tocino', 'mexicana', 'chorizo', 'etc']",21,8
2,Huevos Divorciados ,"2 huevos estrellados bañados con salsa roja y verde, acompañados de frijoles refritos y queso panela","['huevos', 'divorciados', 'huevos', 'estrellados', 'bañados', 'salsa', 'roja', 'verde', 'acompañados', 'frijoles', 'refritos', 'queso', 'panela']",21,8
2,Molletes,"panini con frijoles refritos, con chorizo artesanal, queso manchego y aguacate a la mexicana","['molletes', 'panini', 'frijoles', 'refritos', 'chorizo', 'artesanal', 'queso', 'manchego', 'aguacate', 'mexicana']",21,8
2,Omelette ,mezcla de quesos gratinados con champiñones y acompañado de frijoles refritos,"['omelette', 'mezcla', 'quesos', 'gratinados', 'champiñones', 'acompañado', 'frijoles', 'refritos']",21,8
2,Copa de Fruta ,"fruta de temporada con yogurt griego natural, granola y miel de abeja","['copa', 'fruta', 'fruta', 'temporada', 'yogurt', 'griego', 'natural', 'granola', 'miel', 'abeja']",21,8
2,Hot Cakes ,"acompañados de fresa, plátano y blueberry","['hot', 'cakes', 'acompañados', 'fresa', 'plátano', 'blueberry']",21,8
2,Carnes Frías,"pan de caja de la casa con jamón de pierna, salami, huevo, variedad de quesos, lechuga , tomate y aderezo al gusto","['carnes', 'frías', 'pan', 'caja', 'casa', 'jamón', 'pierna', 'salami', 'huevo', 'variedad', 'quesos', 'lechuga', 'tomate', 'aderezo', 'gusto']",21,8
2,Brioche de Chicharrón,"chicharrón en salsa verde,frijoles refritos y aguacate","['brioche', 'chicharrón', 'chicharrón', 'salsa', 'verdefrijoles', 'refritos', 'aguacate']",21,8
2,Panini Italiano ,"pepperoni ,salami pechuga de pavo con aderezo ch potle","['panini', 'italiano', 'pepperoni', 'salami', 'pechuga', 'pavo', 'aderezo', 'potle']",21,8
2,Cafe Americano (12oz),Cafe Americano,"['cafe', 'americano', 'cafe', 'americano']",21,8
2,Cafe Americano Frio (12oz),Cafe Americano Frio ,"['cafe', 'americano', 'frio', 'cafe', 'americano', 'frio']",21,8
2,Expresó (12oz),Expresó,"['expresó', 'expresó']",21,8
2,Latte Caliente (12oz),Latte (120z),"['latte', 'caliente', 'latte']",21,8
2,Latte Frio (12oz),Latte Frio (120z),"['latte', 'frio', 'latte', 'frio']",21,8
2,Latte Lavanda (12oz),Latte Lavanda (120z),"['latte', 'lavanda', 'latte', 'lavanda']",21,8
2,Latte Lavanda Frio (12oz),Latte Lavanda Frio (120z),"['latte', 'lavanda', 'frio', 'latte', 'lavanda', 'frio']",21,8
2,Capuchino (12oz) ,Capuchino ,"['capuchino', 'capuchino']",21,8
2,Capuchino Frappé (16oz),Capuchino Frappé,"['capuchino', 'frappé', 'capuchino', 'frappé']",21,8
2,Latte Joy C/Bombón (12oz),Latte Joy C/Bombón,"['latte', 'joy', 'cbombón', 'latte', 'joy', 'cbombón']",21,8
2,Latte Joy C/Bombón Frío (12oz),Latte Joy C/Bombón Frío,"['latte', 'joy', 'cbombón', 'frío', 'latte', 'joy', 'cbombón', 'frío']",21,8
2,Latte Joy C/Bombón Frappé (16oz),Latte Joy C/Bombón Frappé ,"['latte', 'joy', 'cbombón', 'frappé', 'latte', 'joy', 'cbombón', 'frappé']",21,8
2,Moka Caliente (12oz),Moka Caliente,"['moka', 'caliente', 'moka', 'caliente']",21,8
2,Moka Frío (12oz),Moka Frío ,"['moka', 'frío', 'moka', 'frío']",21,8
2,Moka Frappé (16oz),Moka Frappé,"['moka', 'frappé', 'moka', 'frappé']",21,8
2,Cold Brew Frío (12oz),Cold Brew Frío,"['cold', 'brew', 'frío', 'cold', 'brew', 'frío']",21,8
2,Cold Brew Frío Lemon (12oz),Cold Brew Frío Lemon,"['cold', 'brew', 'frío', 'lemon', 'cold', 'brew', 'frío', 'lemon']",21,8
2,Té Frutos Rojos Caliente (12oz),Té Frutos Rojos ,"['frutos', 'rojos', 'caliente', 'frutos', 'rojos']",21,8
2,Té Frutos Rojos Frío (12oz),Té Frutos Rojos Frío,"['frutos', 'rojos', 'frío', 'frutos', 'rojos', 'frío']",21,8
3,Fajitas de pollo,"Fajitas de pollo acompañadas de dos guarniciones a elegir: Puré de papa, verduras al vapor salteadas con mantequilla, arroz, spaguetti o frijoles refritos.","['fajitas', 'pollo', 'fajitas', 'pollo', 'acompañadas', 'dos', 'guarniciones', 'elegir', 'puré', 'papa', 'verduras', 'vapor', 'salteadas', 'mantequilla', 'arroz', 'spaguetti', 'frijoles', 'refritos']",16,21
2,Té de Frutos Rojos Frappé (16oz),Té de Frutos Rojos Frappé ,"['frutos', 'rojos', 'frappé', 'frutos', 'rojos', 'frappé']",21,8
2,Té de Lavanda Caliente (12oz),Té de Lavanda ,"['lavanda', 'caliente', 'lavanda']",21,8
4,Plátanos fritos,"Deliciosos plátanos fritos con crema, queso, lechera o azúcar","['plátanos', 'fritos', 'deliciosos', 'plátanos', 'fritos', 'crema', 'queso', 'lechera', 'azúcar']",1,13
2,Té de Lavanda Frío (12oz),Té de Lavanda Frío,"['lavanda', 'frío', 'lavanda', 'frío']",21,8
3,Fajitas de res,"Fajitas de res acompañadas de dos guarniciones a elegir: Puré de papa, verduras al vapor salteadas con mantequilla, arroz, spaguetti o frijoles refritos.","['fajitas', 'res', 'fajitas', 'res', 'acompañadas', 'dos', 'guarniciones', 'elegir', 'puré', 'papa', 'verduras', 'vapor', 'salteadas', 'mantequilla', 'arroz', 'spaguetti', 'frijoles', 'refritos']",16,21
2,Té de Lavanda Frappé (16oz),Té de Lavanda Frappé,"['lavanda', 'frappé', 'lavanda', 'frappé']",21,8
2,Té de Matcha Caliente (12oz),Té de Matcha Caliente ,"['matcha', 'caliente', 'matcha', 'caliente']",21,8
2,Té de Matcha Frío (12oz),Té de Matcha Frío,"['matcha', 'frío', 'matcha', 'frío']",21,8
2,Té de Matcha Frappé (16oz),Té de Matcha Frappé,"['matcha', 'frappé', 'matcha', 'frappé']",21,8
2,Té Matcha Lemonada Caliente (12oz),Matcha Lemonada Caliente,"['matcha', 'lemonada', 'caliente', 'matcha', 'lemonada', 'caliente']",21,8
2,Té Matcha Lemonada Frío (12oz),Té Matcha Lemonada Frío,"['matcha', 'lemonada', 'frío', 'matcha', 'lemonada', 'frío']",21,8
2,Té Matcha Lemonada Frappé (16oz),Té Matcha Lemonada Frappé ,"['matcha', 'lemonada', 'frappé', 'matcha', 'lemonada', 'frappé']",21,8
2,Chocolate Caliente Abuelita (12oz),Chocolate Caliente Abuelita,"['chocolate', 'caliente', 'abuelita', 'chocolate', 'caliente', 'abuelita']",21,8
4,Carne de res,Deliciosa y jugosa carne de res a la plancha,"['carne', 'res', 'deliciosa', 'jugosa', 'carne', 'res', 'plancha']",1,13
2,Filtrado V60 Caliente (12oz),Filtrado V60,"['filtrado', 'caliente', 'filtrado']",21,8
2,Filtrado V60 Frío (12oz),Filtrado V60 Frío ,"['filtrado', 'frío', 'filtrado', 'frío']",21,8
2,Presa Francesa Caliente (12oz),Presa Francesa Caliente,"['presa', 'francesa', 'caliente', 'presa', 'francesa', 'caliente']",21,8
2,Chemex Caliente (12oz),Chemez Caliente,"['chemex', 'caliente', 'chemez', 'caliente']",21,8
2,Chemex Frío (12oz),Chemex Frío,"['chemex', 'frío', 'chemex', 'frío']",21,8
4,Milanesa de pollo,Deliciosa milanesa de pollo a la plancha,"['milanesa', 'pollo', 'deliciosa', 'milanesa', 'pollo', 'plancha']",1,13
2,Jugo Naranja (16oz),Jugo Naranja,"['jugo', 'naranja', 'jugo', 'naranja']",21,8
2,Jugo Verde (16oz),Jugo Verde ,"['jugo', 'verde', 'jugo', 'verde']",21,8
4,Carne enchilada,Deliciosa carne enchilada a la plancha,"['carne', 'enchilada', 'deliciosa', 'carne', 'enchilada', 'plancha']",1,13
2,Licuado de Plátano (16oz) ,Licuado de Plátano,"['licuado', 'plátano', 'licuado', 'plátano']",21,8
2,Licuado de Fresa (16oz),Licuado de Fresa,"['licuado', 'fresa', 'licuado', 'fresa']",21,8
4,Chuleta de cerdo,Deliciosa chuleta de cerdo frita,"['chuleta', 'cerdo', 'deliciosa', 'chuleta', 'cerdo', 'frita']",1,13
2,Malteada Chocolate (16oz),Malteada Chocolate,"['malteada', 'chocolate', 'malteada', 'chocolate']",21,8
2,Malteada de Fresa (16oz),Malteada de Fresa,"['malteada', 'fresa', 'malteada', 'fresa']",21,8
2,Coca Regular (355ml) ,Coca Regular,"['coca', 'regular', 'coca', 'regular']",21,8
2,Coca Light (355ml) ,Coca Light,"['coca', 'light', 'coca', 'light']",21,8
2,Agua Natural (16oz),Agua Natural ,"['agua', 'natural', 'agua', 'natural']",21,8
2,Topo Chico (355ml),Topo Chico,"['topo', 'chico', 'topo', 'chico']",21,8
4,Queso fresco,Queso fresco de veracruz,"['queso', 'fresco', 'queso', 'fresco', 'veracruz']",1,13
3,Ensalada de proteína ,"Deliciosa combinación de lechuga, pepino, aguacate, queso panela y jitomate, coronado con delicioso pollo a la plancha ","['ensalada', 'proteína', 'deliciosa', 'combinación', 'lechuga', 'pepino', 'aguacate', 'queso', 'panela', 'jitomate', 'coronado', 'delicioso', 'pollo', 'plancha']",16,21
4,Huevo revuelto,El clásico desayuno de huevos revueltos ,"['huevo', 'revuelto', 'clásico', 'desayuno', 'huevos', 'revueltos']",1,13
4,Aguacate,Porción extra de aguacate,"['aguacate', 'porción', 'extra', 'aguacate']",1,13
3,Ensalada de la pradera,"Riquísima ensalada hecha con una deliciosa combinación de lechugas frescas con rebanadas de deliciosa pera y manzana, coronado con delicioso queso panela y trocitos de nuez","['ensalada', 'pradera', 'riquísima', 'ensalada', 'hecha', 'deliciosa', 'combinación', 'lechugas', 'frescas', 'rebanadas', 'deliciosa', 'pera', 'manzana', 'coronado', 'delicioso', 'queso', 'panela', 'trocitos', 'nuez']",16,21
3,Arroz oriental ,"Delicioso arroz frito estilo oriental con salsa de soya, jugo de naranja y combinado con trocitos de zanahoria y brócoli, coronado con una deliciosa porción de pollo a la placha.","['arroz', 'oriental', 'delicioso', 'arroz', 'frito', 'estilo', 'oriental', 'salsa', 'soya', 'jugo', 'naranja', 'combinado', 'trocitos', 'zanahoria', 'brócoli', 'coronado', 'deliciosa', 'porción', 'pollo', 'placha']",16,21
3,Fetuccini Alfredo ,Bañada con la tradicional salsa Alfredo gratinada con queso manchego y coronado con una porción de pollo a la plancha,"['fetuccini', 'alfredo', 'bañada', 'tradicional', 'salsa', 'alfredo', 'gratinada', 'queso', 'manchego', 'coronado', 'porción', 'pollo', 'plancha']",16,21
3,Fetuccini al burro,"Pasta frita al ajo con mantequilla, acompañada con champiñones","['fetuccini', 'burro', 'pasta', 'frita', 'ajo', 'mantequilla', 'acompañada', 'champiñones']",16,21
3,Pizza italiana Pepperoni,Deliciosa pizza tradicional de Peperonni hecha con el zasón de la casa. Pizza sugerida hasta para dos personas,"['pizza', 'italiana', 'pepperoni', 'deliciosa', 'pizza', 'tradicional', 'peperonni', 'hecha', 'zasón', 'casa', 'pizza', 'sugerida', 'dos', 'personas']",16,21
3,Suprema de Mole,"Deliciosa pechuga de pollo suprema bañada en mole 100% Guerrerense, acompañada con guarnición de arroz más un toque de ajonjolí y trozos de almendra","['suprema', 'mole', 'deliciosa', 'pechuga', 'pollo', 'suprema', 'bañada', 'mole', 'guerrerense', 'acompañada', 'guarnición', 'arroz', 'toque', 'ajonjolí', 'trozos', 'almendra']",16,21
3,Hamburguesa Especial,"Jugosa hamburguesa de Res gratinada con queso manchego, guacamole, tocino y lechuga. Acompañada con papas gajo","['hamburguesa', 'especial', 'jugosa', 'hamburguesa', 'res', 'gratinada', 'queso', 'manchego', 'guacamole', 'tocino', 'lechuga', 'acompañada', 'papas', 'gajo']",16,21
3,Tacos de arrachera ,Cuatro tacos de arrachera gratinados con queso manchego acompañados con una porción de exquisito guacamole de la casa y cebolla cocida,"['tacos', 'arrachera', 'cuatro', 'tacos', 'arrachera', 'gratinados', 'queso', 'manchego', 'acompañados', 'porción', 'exquisito', 'guacamole', 'casa', 'cebolla', 'cocida']",16,21
3,Enmoladas Guerrero,"Enchiladas bañadas con nuestro tradicional mole Guerrerense, rellenas con pollo, acompañado con arroz a la mexicana, adornadas con un toque de ajonjolí tostado","['enmoladas', 'guerrero', 'enchiladas', 'bañadas', 'nuestro', 'tradicional', 'mole', 'guerrerense', 'rellenas', 'pollo', 'acompañado', 'arroz', 'mexicana', 'adornadas', 'toque', 'ajonjolí', 'tostado']",16,21
3,Pollo Gravy,"Deliciosa pechuga de pollo rellena de queso manchego, champiñones, calabaza, jitomate y cebolla, montada sobre un espejo de salsa gravy más una guarnición de puré de papa","['pollo', 'gravy', 'deliciosa', 'pechuga', 'pollo', 'rellena', 'queso', 'manchego', 'champiñones', 'calabaza', 'jitomate', 'cebolla', 'montada', 'espejo', 'salsa', 'gravy', 'guarnición', 'puré', 'papa']",16,21
3,Tampiqueña,"150 gramos de deliciosa y jugosa res, acompañada con guacamole, frijoles refritos, enmoladas Guerrero y chiles toreados.","['tampiqueña', 'gramos', 'deliciosa', 'jugosa', 'res', 'acompañada', 'guacamole', 'frijoles', 'refritos', 'enmoladas', 'guerrero', 'chiles', 'toreados']",16,21
3,Café americano ,Clásico y delicioso café americano ,"['café', 'americano', 'clásico', 'delicioso', 'café', 'americano']",16,21
3,Café americano refill,Delicioso y calientito café americano refill.,"['café', 'americano', 'refill', 'delicioso', 'calientito', 'café', 'americano', 'refill']",16,21
3,Café capuccino,Bebida clásica preparada con café espresso y leche.,"['café', 'capuccino', 'bebida', 'clásica', 'preparada', 'café', 'espresso', 'leche']",16,21
3,Leche entera,50 ml de leche entera,"['leche', 'entera', 'leche', 'entera']",16,21
2,Agua mineral ,Agua mineral ,"['agua', 'mineral', 'agua', 'mineral']",21,8
3,Malteada de fresa ,"Mezcla de leche, helado y fresas con una cubierta deliciosa de crema batida","['malteada', 'fresa', 'mezcla', 'leche', 'helado', 'fresas', 'cubierta', 'deliciosa', 'crema', 'batida']",16,21
3,Malteada de vainilla ,"Mezcla de leche, helado y vainilla con una cubierta deliciosa de crema batida","['malteada', 'vainilla', 'mezcla', 'leche', 'helado', 'vainilla', 'cubierta', 'deliciosa', 'crema', 'batida']",16,21
3,Malteada de chocolate,"Mezcla de leche, helado y chocolate con una cubierta deliciosa de crema batida","['malteada', 'chocolate', 'mezcla', 'leche', 'helado', 'chocolate', 'cubierta', 'deliciosa', 'crema', 'batida']",16,21
3,Malteada de café (Frapuccino),"Mezcla de leche, helado y café con una cubierta deliciosa de crema batida","['malteada', 'café', 'frapuccino', 'mezcla', 'leche', 'helado', 'café', 'cubierta', 'deliciosa', 'crema', 'batida']",16,21
3,Refresco,Refrescos,"['refresco', 'refrescos']",16,21
3,Agua de sabor ,Riquísimas aguas de fruta natural,"['agua', 'sabor', 'riquísimas', 'aguas', 'fruta', 'natural']",16,21
3,Agua de sabor refill,Riquísimas aguas de fruta natural,"['agua', 'sabor', 'refill', 'riquísimas', 'aguas', 'fruta', 'natural']",16,21
3,Agua embotellada ,Agua fresca natural,"['agua', 'embotellada', 'agua', 'fresca', 'natural']",16,21
3,Jugo de naranja chico ,Delicioso jugo de naranja natural,"['jugo', 'naranja', 'chico', 'delicioso', 'jugo', 'naranja', 'natural']",16,21
3,Naranjada mineral ,Deliciosa y fresca naranjada preparada con agua mineral ,"['naranjada', 'mineral', 'deliciosa', 'fresca', 'naranjada', 'preparada', 'agua', 'mineral']",16,21
3,Limonada mineral ,Deliciosa y fresca limonada preparada con agua mineral ,"['limonada', 'mineral', 'deliciosa', 'fresca', 'limonada', 'preparada', 'agua', 'mineral']",16,21
3,Jugo de naranja grande ,Delicioso jugo de naranja natural,"['jugo', 'naranja', 'grande', 'delicioso', 'jugo', 'naranja', 'natural']",16,21
3,Jugo de zanahoria con naranja,Delicioso jugo de zanahoria combinado con naranja natural,"['jugo', 'zanahoria', 'naranja', 'delicioso', 'jugo', 'zanahoria', 'combinado', 'naranja', 'natural']",16,21
3,Jugo verde ,"Riquísimo, fresco y sano jugo verde a base de verduras ","['jugo', 'verde', 'riquísimo', 'fresco', 'sano', 'jugo', 'verde', 'base', 'verduras']",16,21
3,Jugo de fresa con naranja ,Delicioso jugo de fresa combinado naranja natural,"['jugo', 'fresa', 'naranja', 'delicioso', 'jugo', 'fresa', 'combinado', 'naranja', 'natural']",16,21
3,Flan napolitano ,Flan y caramelo,"['flan', 'napolitano', 'flan', 'caramelo']",16,21
3,Crepa con helado,Deliciosa crepa acompañado con helado ,"['crepa', 'helado', 'deliciosa', 'crepa', 'acompañado', 'helado']",16,21
3,Nieve de sabor ,Deliciosa nieve de diferentes sabores,"['nieve', 'sabor', 'deliciosa', 'nieve', 'diferentes', 'sabores']",16,21
3,Alitas Don Corne 200 g,200 g. de alitas de pollo cubiertas de salsa picosita,"['alitas', 'don', 'corne', 'alitas', 'pollo', 'cubiertas', 'salsa', 'picosita']",16,21
3,Alitas Don Corne 400 g,400 g de alitas de pollo bañadas de salsa picosita,"['alitas', 'don', 'corne', 'alitas', 'pollo', 'bañadas', 'salsa', 'picosita']",16,21
3,Boneless Don Corne 200 g,200 g. de cubitos de pollo empanizado acompañadas de salsa picosita,"['boneless', 'don', 'corne', 'cubitos', 'pollo', 'empanizado', 'acompañadas', 'salsa', 'picosita']",16,21
3,Boneless Don Corne 400 g,400 g. de cubitos empanizados acompañados de salsa picosita,"['boneless', 'don', 'corne', 'cubitos', 'empanizados', 'acompañados', 'salsa', 'picosita']",16,21
3,Hamburguesa Hawaiiana ,"Carne de res con la receta original de la casa con pan brioche, acompañada con queso manchego, jamón, mayonesa, piña, chiles más nuestras deliciosas papas gajo ","['hamburguesa', 'hawaiiana', 'carne', 'res', 'receta', 'original', 'casa', 'pan', 'brioche', 'acompañada', 'queso', 'manchego', 'jamón', 'mayonesa', 'piña', 'chiles', 'nuestras', 'deliciosas', 'papas', 'gajo']",16,21
3,Champiñón Burguer ,"Carne de res con la receta original de la casa con pan brioche, gratinada con queso manchego, mayonesa, champiñones y tocino, más nuestras deliciosas papas gajo","['champiñón', 'burguer', 'carne', 'res', 'receta', 'original', 'casa', 'pan', 'brioche', 'gratinada', 'queso', 'manchego', 'mayonesa', 'champiñones', 'tocino', 'nuestras', 'deliciosas', 'papas', 'gajo']",16,21
3,Hamburguesa Especial,"Jugosa hamburguesa de Res gratinada con queso manchego, guacamole, tocino y lechuga. Acompañada con papas gajo","['hamburguesa', 'especial', 'jugosa', 'hamburguesa', 'res', 'gratinada', 'queso', 'manchego', 'guacamole', 'tocino', 'lechuga', 'acompañada', 'papas', 'gajo']",16,21
3,Tacos de arrachera,Cuatro tacos de arrachera gratinados con queso manchego acompañados con una porción de exquisito guacamole de la casa y cebolla cocida.,"['tacos', 'arrachera', 'cuatro', 'tacos', 'arrachera', 'gratinados', 'queso', 'manchego', 'acompañados', 'porción', 'exquisito', 'guacamole', 'casa', 'cebolla', 'cocida']",16,21
3,Molcajete - parrillada ,"Medio kilo de arrachera de res con guacamole, salchicha para asar, cebolla cocida, queso fresco, chorizo, chiles toreados y tortillas  (Platillo sugerido para 4 personas)","['molcajete', 'parrillada', 'medio', 'kilo', 'arrachera', 'res', 'guacamole', 'salchicha', 'asar', 'cebolla', 'cocida', 'queso', 'fresco', 'chorizo', 'chiles', 'toreados', 'tortillas', 'platillo', 'sugerido', 'personas']",16,21
3,Smoothie de mango ,"Bebida escarchada, helada y refrescante sabor mango, con un toque de chamoy y chile en polvo.","['smoothie', 'mango', 'bebida', 'escarchada', 'helada', 'refrescante', 'sabor', 'mango', 'toque', 'chamoy', 'chile', 'polvo']",16,21
